G (mkS),B (mkS),class1,class2,class3,class5,class9
34061.9,-500.79999999999995,1,1,0,0,1
33464.9,-19.299999999999955,1,1,0,0,1
33824.299999999996,-115.80000000000001,1,1,0,0,1
34210.700000000004,-210.2,1,1,0,0,1
33611.8,-744.2,1,1,0,0,1
33886.899999999994,54.200000000000045,1,1,0,0,1
33722.0,-481.5,1,1,0,0,1
33986.799999999996,-7.399999999999977,1,1,0,0,1
33705.9,-148.29999999999995,1,1,0,0,1
34251.5,-242.0,1,1,0,0,1
33469.799999999996,-350.90000000000003,1,1,0,0,1
33954.399999999994,-172.90000000000003,1,1,0,0,1
33767.6,-154.89999999999998,1,1,0,0,1
34122.1,-157.09999999999997,1,1,0,0,1
33696.299999999996,76.29999999999995,1,1,0,0,1
33376.0,-313.0,1,1,0,0,1
33333.5,-653.5999999999999,1,1,0,0,1
34286.6,-396.09999999999997,1,1,0,0,1
33420.2,-812.0999999999999,1,1,0,0,1
33748.3,105.59999999999997,1,1,0,0,1
33627.299999999996,-157.5,1,1,0,0,1
33585.7,96.0,1,1,0,0,1
33918.5,262.70000000000005,1,1,0,0,1
32931.3,-508.29999999999995,1,1,0,0,1
33500.0,324.69999999999993,1,1,0,0,1
33462.100000000006,-607.5,1,1,0,0,1
33760.4,100.59999999999997,1,1,0,0,1
33737.5,4.699999999999989,1,1,0,0,1
34151.200000000004,43.299999999999955,1,1,0,0,1
33403.299999999996,-25.80000000000001,1,1,0,0,1
34280.7,-573.3,1,1,0,0,1
33906.5,-646.0,1,1,0,0,1
33743.9,-395.69999999999993,1,1,0,0,1
34275.5,-459.1,1,1,0,0,1
34082.799999999996,-347.19999999999993,1,1,0,0,1
33176.5,-190.70000000000005,1,1,0,0,1
33340.5,-309.6,1,1,0,0,1
34173.299999999996,-132.3,1,1,0,0,1
33722.299999999996,200.10000000000002,1,1,0,0,1
33502.5,-259.0,1,1,0,0,1
33779.7,143.7,1,1,0,0,1
33927.799999999996,252.3,1,1,0,0,1
33597.3,-611.5,1,1,0,0,1
33490.299999999996,-556.3,1,1,0,0,1
33492.1,-15.0,1,1,0,0,1
34324.3,-240.40000000000003,1,1,0,0,1
34267.9,52.799999999999955,1,1,0,0,1
34027.1,-327.4,1,1,0,0,1
33819.8,71.80000000000007,1,1,0,0,1
33627.0,-606.0999999999999,1,1,0,0,1
33514.0,-656.7,1,1,0,0,1
33724.0,115.19999999999999,1,1,0,0,1
34104.4,-425.7,1,1,0,0,1
33828.100000000006,-274.6,1,1,0,0,1
33739.7,-201.3,1,1,0,0,1
34365.700000000004,-276.79999999999995,1,1,0,0,1
33532.8,-658.9,1,1,0,0,1
33693.0,-265.1,1,1,0,0,1
33625.6,-616.3000000000001,1,1,0,0,1
34113.6,-305.6,1,1,0,0,1
33771.4,-622.7,1,1,0,0,1
33767.399999999994,224.10000000000002,1,1,0,0,1
33818.8,-311.1,1,1,0,0,1
34200.8,327.1,1,1,0,0,1
33502.0,590.6,1,1,0,0,1
33441.2,329.5,1,1,0,0,1
34091.0,-287.9,1,1,0,0,1
33467.5,-180.89999999999998,1,1,0,0,1
34084.299999999996,-261.1,1,1,0,0,1
33332.3,-759.8,1,1,0,0,1
34277.799999999996,-119.40000000000003,1,1,0,0,1
33671.1,-186.29999999999995,1,1,0,0,1
34036.7,51.5,1,1,0,0,1
33063.6,-590.3,1,1,0,0,1
33689.7,356.0,1,1,0,0,1
34169.399999999994,153.10000000000002,1,1,0,0,1
34291.4,432.3,1,1,0,0,1
33491.9,-434.29999999999995,1,1,0,0,1
33536.8,-151.89999999999998,1,1,0,0,1
33960.4,-106.40000000000003,1,1,0,0,1
34348.3,53.89999999999992,1,1,0,0,1
33765.0,-457.6,1,1,0,0,1
33298.6,-885.9,1,1,0,0,1
33977.0,-256.9,1,1,0,0,1
33255.8,-605.8,1,1,0,0,1
33986.0,-262.0,1,1,0,0,1
33810.1,-268.5,1,1,0,0,1
33798.6,191.8,1,1,0,0,1
33686.7,-488.29999999999995,1,1,0,0,1
34224.700000000004,74.59999999999997,1,1,0,0,1
34144.299999999996,-789.9000000000001,1,1,0,0,1
33433.899999999994,-256.30000000000007,1,1,0,0,1
33885.8,163.79999999999995,1,1,0,0,1
33480.7,-216.49999999999997,1,1,0,0,1
33882.899999999994,-209.2,1,1,0,0,1
34094.5,-495.5,1,1,0,0,1
33722.1,-177.39999999999998,1,1,0,0,1
34051.399999999994,170.60000000000002,1,1,0,0,1
33706.0,159.3,1,1,0,0,1
33702.5,-378.9,1,1,0,0,1
33547.2,-155.70000000000005,1,1,0,0,1
33838.2,-230.90000000000003,1,1,0,0,1
33523.600000000006,-145.20000000000002,1,1,0,0,1
33851.5,-595.5,1,1,0,0,1
34106.0,362.1,1,1,0,0,1
33959.200000000004,-479.40000000000003,1,1,0,0,1
34187.8,-405.8,1,1,0,0,1
33952.2,-184.79999999999998,1,1,0,0,1
33873.0,136.5,1,1,0,0,1
34214.799999999996,-346.1,1,1,0,0,1
33968.0,-308.59999999999997,1,1,0,0,1
34032.7,-162.49999999999997,1,1,0,0,1
33359.6,-0.19999999999998863,1,1,0,0,1
33767.0,-487.6,1,1,0,0,1
33615.3,-229.6,1,1,0,0,1
33909.200000000004,617.1,1,1,0,0,1
34173.5,-479.40000000000003,1,1,0,0,1
33339.5,-203.5,1,1,0,0,1
34021.4,-796.3000000000001,1,1,0,0,1
33506.59999999999,-338.80000000000007,1,1,0,0,1
33750.399999999994,-240.20000000000002,1,1,0,0,1
34183.4,-496.20000000000005,1,1,0,0,1
33842.2,-502.0,1,1,0,0,1
34012.00000000001,-275.9,1,1,0,0,1
34530.200000000004,-56.19999999999999,1,1,0,0,1
33978.00000000001,-282.8,1,1,0,0,1
33717.1,-168.39999999999998,1,1,0,0,1
33339.4,-231.30000000000004,1,1,0,0,1
33323.0,-330.0,1,1,0,0,1
33575.2,-714.5,1,1,0,0,1
34037.3,-218.7,1,1,0,0,1
33747.5,-56.0,1,1,0,0,1
33970.100000000006,-130.5,1,1,0,0,1
33364.2,23.80000000000001,1,1,0,0,1
33826.8,-424.0,1,1,0,0,1
33545.5,-162.8,1,1,0,0,1
33913.299999999996,-471.69999999999993,1,1,0,0,1
33749.4,-483.1,1,1,0,0,1
34271.8,-899.4000000000001,1,1,0,0,1
33950.899999999994,-85.0,1,1,0,0,1
33995.799999999996,278.6,1,1,0,0,1
34153.3,-560.5,1,1,0,0,1
34223.3,-197.4,1,1,0,0,1
33158.0,-27.499999999999943,1,1,0,0,1
33482.6,-208.3,1,1,0,0,1
34091.200000000004,-510.70000000000005,1,1,0,0,1
33638.9,-192.7,1,1,0,0,1
33811.4,-73.0,1,1,0,0,1
33528.899999999994,-422.0999999999999,1,1,0,0,1
33810.5,-418.0,1,1,0,0,1
33949.0,-742.0,1,1,0,0,1
34286.5,-224.5,1,1,0,0,1
33863.0,-655.1,1,1,0,0,1
34042.899999999994,-663.5999999999999,1,1,0,0,1
33672.6,-83.39999999999998,1,1,0,0,1
33415.100000000006,39.900000000000034,1,1,0,0,1
34092.299999999996,-267.3,1,1,0,0,1
33883.200000000004,93.30000000000001,1,1,0,0,1
33832.299999999996,-608.9,1,1,0,0,1
33732.7,-651.0,1,1,0,0,1
33464.0,-288.00000000000006,1,1,0,0,1
33675.100000000006,-124.20000000000005,1,1,0,0,1
33804.700000000004,-7.600000000000023,1,1,0,0,1
33662.4,-807.2,1,1,0,0,1
34368.0,30.400000000000034,1,1,0,0,1
33956.7,-113.20000000000005,1,1,0,0,1
33610.3,-517.4000000000001,1,1,0,0,1
33616.2,-445.4,1,1,0,0,1
34260.2,-756.5,1,1,0,0,1
33805.600000000006,-407.80000000000007,1,1,0,0,1
33770.8,-419.7,1,1,0,0,1
33772.3,-727.8,1,1,0,0,1
33960.700000000004,-179.2,1,1,0,0,1
34328.9,-140.60000000000002,1,1,0,0,1
33665.6,-460.79999999999995,1,1,0,0,1
34238.200000000004,103.40000000000003,1,1,0,0,1
33808.200000000004,-525.6,1,1,0,0,1
33937.200000000004,-508.6,1,1,0,0,1
33084.100000000006,-367.4,1,1,0,0,1
33680.1,-268.3,1,1,0,0,1
33216.1,-297.1,1,1,0,0,1
33880.5,294.4,1,1,0,0,1
33299.5,-612.7,1,1,0,0,1
33710.1,-131.89999999999998,1,1,0,0,1
34093.8,-302.1,1,1,0,0,1
33962.0,-945.6999999999999,1,1,0,0,1
33866.0,-59.80000000000007,1,1,0,0,1
33959.5,68.19999999999999,1,1,0,0,1
33600.9,-28.19999999999999,1,1,0,0,1
33606.9,-908.5,1,1,0,0,1
33842.6,-163.3,1,1,0,0,1
33698.0,-545.9,1,1,0,0,1
33495.799999999996,-723.5999999999999,1,1,0,0,1
33638.1,-620.3000000000001,1,1,0,0,1
33699.0,-170.10000000000002,1,1,0,0,1
34015.6,-54.69999999999999,1,1,0,0,1
34123.3,-131.2,1,1,0,0,1
33696.7,-263.9,1,1,0,0,1
33465.9,-828.9,1,1,0,0,1
33988.5,-343.6,1,1,0,0,1
33540.9,-612.5,1,1,0,0,1
34236.3,-224.00000000000006,1,1,0,0,1
33765.5,-435.6,1,1,0,0,1
33559.0,-533.5,1,1,0,0,1
33960.799999999996,-401.09999999999997,1,1,0,0,1
34079.6,-329.70000000000005,1,1,0,0,1
33747.7,-633.4,1,1,0,0,1
33453.9,-212.7,1,1,0,0,1
33721.4,-355.5,1,1,0,0,1
33711.0,-487.7,1,1,0,0,1
33419.4,7.100000000000023,1,1,0,0,1
33334.4,-482.8,1,1,0,0,1
33772.0,-197.7,1,1,0,0,1
34228.3,-395.5,1,1,0,0,1
33742.3,184.10000000000002,1,1,0,0,1
33439.2,-97.90000000000003,1,1,0,0,1
33109.7,-948.7,1,1,0,0,1
33471.799999999996,168.39999999999998,1,1,0,0,1
33720.2,-98.89999999999998,1,1,0,0,1
33205.6,-622.7,1,1,0,0,1
33282.200000000004,-547.6,1,1,0,0,1
33974.0,-132.89999999999998,1,1,0,0,1
33698.0,-55.700000000000045,1,1,0,0,1
33716.4,139.20000000000005,1,1,0,0,1
33525.2,-50.200000000000045,1,1,0,0,1
33275.7,-347.99999999999994,1,1,0,0,1
33491.7,-52.30000000000001,1,1,0,0,1
34412.1,-484.9,1,1,0,0,1
33420.7,20.100000000000023,1,1,0,0,1
33829.100000000006,-325.70000000000005,1,1,0,0,1
33280.899999999994,-291.7,1,1,0,0,1
33711.8,-532.0,1,1,0,0,1
33683.6,-484.8,1,1,0,0,1
33993.8,88.09999999999997,1,1,0,0,1
33761.399999999994,-344.1,1,1,0,0,1
33840.5,-536.1,1,1,0,0,1
33410.1,-452.90000000000003,1,1,0,0,1
33782.7,-973.1999999999999,1,1,0,0,1
33984.4,-27.299999999999955,1,1,0,0,1
33974.6,-466.2,1,1,0,0,1
34001.8,161.7,1,1,0,0,1
33366.6,-563.0999999999999,1,1,0,0,1
33449.799999999996,-684.2,1,1,0,0,1
33342.299999999996,-83.00000000000011,1,1,0,0,1
34060.899999999994,120.30000000000007,1,1,0,0,1
33720.0,284.3,1,1,0,0,1
33961.799999999996,-423.19999999999993,1,1,0,0,1
33795.7,-815.0,1,1,0,0,1
34012.6,-813.8,1,1,0,0,1
33790.7,-250.09999999999997,1,1,0,0,1
33760.700000000004,-199.89999999999998,1,1,0,0,1
33509.200000000004,-656.8,1,1,0,0,1
33531.2,-410.8,1,1,0,0,1
34263.1,163.20000000000005,1,1,0,0,1
34276.9,300.4,1,1,0,0,1
33505.7,-678.6,1,1,0,0,1
33648.1,19.500000000000114,1,1,0,0,1
33174.7,818.4000000000001,1,1,0,0,1
33588.6,-286.70000000000005,1,1,0,0,1
33479.5,-50.89999999999998,1,1,0,0,1
33685.5,-221.2,1,1,0,0,1
33430.200000000004,222.80000000000007,1,1,0,0,1
33149.1,-452.1,1,1,0,0,1
34601.0,-132.20000000000005,1,1,0,0,1
34650.5,-505.09999999999997,1,1,0,0,1
33415.1,-7.399999999999977,1,1,0,0,1
33560.9,75.39999999999998,1,1,0,0,1
33804.99999999999,-61.60000000000002,1,1,0,0,1
33945.5,-735.3,1,1,0,0,1
34284.600000000006,-628.3,1,1,0,0,1
34304.59999999999,-124.10000000000002,1,1,0,0,1
33506.6,-113.30000000000007,1,1,0,0,1
34231.299999999996,-297.0,1,1,0,0,1
34512.9,-598.5999999999999,1,1,0,0,1
34128.6,-368.2,1,1,0,0,1
33852.8,-392.59999999999997,1,1,0,0,1
33378.2,-505.0,1,1,0,0,1
34412.0,-219.59999999999997,1,1,0,0,1
33229.0,-131.10000000000002,1,1,0,0,1
34092.899999999994,-386.9,1,1,0,0,1
33763.99999999999,-352.1,1,1,0,0,1
33957.200000000004,41.10000000000002,1,1,0,0,1
34321.6,-602.9,1,1,0,0,1
34064.2,-349.50000000000006,1,1,0,0,1
33882.299999999996,-569.5,1,1,0,0,1
33746.200000000004,-329.70000000000005,1,1,0,0,1
34267.6,-801.7,1,1,0,0,1
34023.1,-520.0,1,1,0,0,1
34004.6,-384.8,1,1,0,0,1
33572.8,-53.19999999999999,1,1,0,0,1
34282.2,-266.00000000000006,1,1,0,0,1
33766.6,-213.10000000000002,1,1,0,0,1
33761.6,165.40000000000003,1,1,0,0,1
33621.5,96.90000000000003,1,1,0,0,1
33695.5,111.59999999999991,1,1,0,0,1
33972.3,-519.9,1,1,0,0,1
33139.9,-368.4,1,1,0,0,1
33803.5,-265.8,1,1,0,0,1
33727.09999999999,-82.39999999999998,1,1,0,0,1
33590.700000000004,-42.89999999999998,1,1,0,0,1
33634.600000000006,-260.5000000000001,1,1,0,0,1
34073.2,-677.8,1,1,0,0,1
34455.5,-187.79999999999995,1,1,0,0,1
33520.100000000006,-105.69999999999999,1,1,0,0,1
33965.5,-369.0,1,1,0,0,1
33749.1,80.89999999999998,1,1,0,0,1
34436.9,-364.0,1,1,0,0,1
33847.6,-206.40000000000003,1,1,0,0,1
33751.2,-514.9,1,1,0,0,1
33366.9,286.9,1,1,0,0,1
34387.9,-155.59999999999997,1,1,0,0,1
33268.0,-213.9,1,1,0,0,1
33853.200000000004,-404.70000000000005,1,1,0,0,1
33796.7,-288.3,1,1,0,0,1
33915.200000000004,-759.0,1,1,0,0,1
33478.200000000004,503.30000000000007,1,1,0,0,1
33422.2,-514.0,1,1,0,0,1
33863.100000000006,-431.5,1,1,0,0,1
33891.90000000001,-53.80000000000001,1,1,0,0,1
33866.1,-109.30000000000007,1,1,0,0,1
33400.2,-6.399999999999977,1,1,0,0,1
33966.3,-576.0,1,1,0,0,1
33571.1,-841.9,1,1,0,0,1
34456.5,-0.5,1,1,0,0,1
33461.799999999996,-523.3,1,1,0,0,1
33790.899999999994,-323.1,1,1,0,0,1
34264.6,-114.30000000000007,1,1,0,0,1
33148.5,-653.0,1,1,0,0,1
33630.9,-367.5,1,1,0,0,1
33774.2,-798.9000000000001,1,1,0,0,1
33443.3,-276.9,1,1,0,0,1
33538.5,-278.9,1,1,0,0,1
33586.0,-693.1999999999999,1,1,0,0,1
34106.5,-228.8,1,1,0,0,1
33622.1,-282.90000000000003,1,1,0,0,1
33967.1,-472.1,1,1,0,0,1
32978.6,16.899999999999977,1,1,0,0,1
33921.200000000004,-266.3,1,1,0,0,1
33347.8,-308.79999999999995,1,1,0,0,1
33132.799999999996,-450.9,1,1,0,0,1
34264.5,-612.4,1,1,0,0,1
33328.100000000006,-457.49999999999994,1,1,0,0,1
34255.5,-245.79999999999998,1,1,0,0,1
33043.6,-287.9,1,1,0,0,1
33245.5,-473.09999999999997,1,1,0,0,1
34523.5,-340.79999999999995,1,1,0,0,1
34249.299999999996,-481.70000000000005,1,1,0,0,1
33328.299999999996,-214.80000000000004,1,1,0,0,1
34085.3,-24.0,1,1,0,0,1
33980.6,-247.80000000000004,1,1,0,0,1
33831.799999999996,39.69999999999993,1,1,0,0,1
33777.0,-839.9000000000001,1,1,0,0,1
33992.899999999994,33.30000000000001,1,1,0,0,1
34206.5,143.8,1,1,0,0,1
33588.600000000006,-217.7,1,1,0,0,1
33399.0,-687.1,1,1,0,0,1
33537.8,-409.09999999999997,1,1,0,0,1
33225.2,-767.9,1,1,0,0,1
34232.6,-219.79999999999995,1,1,0,0,1
33919.5,-171.4,1,1,0,0,1
34296.200000000004,-200.20000000000005,1,1,0,0,1
33275.0,-151.29999999999995,1,1,0,0,1
33956.200000000004,-444.30000000000007,1,1,0,0,1
33846.5,-113.60000000000002,1,1,0,0,1
34163.7,-449.09999999999997,1,1,0,0,1
34162.5,-850.7,1,1,0,0,1
33378.399999999994,291.1,1,1,0,0,1
33739.2,-582.8,1,1,0,0,1
33367.6,-313.90000000000003,1,1,0,0,1
34144.899999999994,67.59999999999997,1,1,0,0,1
34316.4,-616.5999999999999,1,1,0,0,1
33432.4,-282.70000000000005,1,1,0,0,1
33766.1,-74.59999999999997,1,1,0,0,1
34034.2,199.30000000000007,1,1,0,0,1
33386.0,-317.1,1,1,0,0,1
33837.4,-215.79999999999998,1,1,0,0,1
33711.9,-12.600000000000023,1,1,0,0,1
33613.6,-398.3,1,1,0,0,1
33472.8,119.20000000000005,1,1,0,0,1
34137.2,-321.29999999999995,1,1,0,0,1
33539.5,-453.00000000000006,1,1,0,0,1
33993.0,84.19999999999993,1,1,0,0,1
32823.8,-171.0,1,1,0,0,1
33652.5,-278.69999999999993,1,1,0,0,1
33026.4,-802.7,1,1,0,0,1
34085.0,-554.3000000000001,1,1,0,0,1
34112.4,-115.69999999999999,1,1,0,0,1
33624.799999999996,-634.8000000000001,1,1,0,0,1
33181.0,-332.0,1,1,0,0,1
33245.3,33.10000000000002,1,1,0,0,1
34339.6,-772.5999999999999,1,1,0,0,1
33871.3,15.900000000000034,1,1,0,0,1
33947.799999999996,45.69999999999999,1,1,0,0,1
34190.40000000001,-252.20000000000005,1,1,0,0,1
33519.0,-57.60000000000002,1,1,0,0,1
33727.4,-287.3,1,1,0,0,1
33313.3,-577.7,1,1,0,0,1
33446.9,-174.2,1,1,0,0,1
33658.399999999994,-120.40000000000003,1,1,0,0,1
33252.6,-453.3,1,1,0,0,1
33497.5,-127.10000000000002,1,1,0,0,1
33347.0,-613.6,1,1,0,0,1
33461.4,-260.2,1,1,0,0,1
34112.8,-379.2,1,1,0,0,1
34139.700000000004,-508.6,1,1,0,0,1
34222.5,140.0,1,1,0,0,1
34059.7,-400.59999999999997,1,1,0,0,1
34306.3,-99.30000000000001,1,1,0,0,1
34001.5,-321.0,1,1,0,0,1
33250.299999999996,-715.5999999999999,1,1,0,0,1
33507.5,-684.8,1,1,0,0,1
33961.299999999996,-149.0,1,1,0,0,1
33676.2,-216.39999999999998,1,1,0,0,1
34055.1,-372.2,1,1,0,0,1
33313.200000000004,400.20000000000005,1,1,0,0,1
33883.399999999994,-406.7,1,1,0,0,1
33162.4,-680.6,1,1,0,0,1
33746.3,-640.0999999999999,1,1,0,0,1
33238.2,-617.1,1,1,0,0,1
33966.299999999996,-173.7,1,1,0,0,1
33398.1,465.9,1,1,0,0,1
33777.5,-174.59999999999997,1,1,0,0,1
34191.6,-378.29999999999995,1,1,0,0,1
34707.899999999994,-649.7,1,1,0,0,1
33866.700000000004,-89.19999999999993,1,1,0,0,1
33808.100000000006,377.79999999999995,1,1,0,0,1
33996.700000000004,-479.0,1,1,0,0,1
34195.0,-671.4,1,1,0,0,1
33793.5,335.8,1,1,0,0,1
33722.1,-287.1,1,1,0,0,1
33930.5,342.0,1,1,0,0,1
33320.99999999999,-225.09999999999997,1,1,0,0,1
34239.1,105.60000000000002,1,1,0,0,1
34728.7,-635.3,1,1,0,0,1
33407.3,-543.6,1,1,0,0,1
33767.799999999996,-104.79999999999995,1,1,0,0,1
34020.49999999999,-67.60000000000002,1,1,0,0,1
33812.0,-498.7,1,1,0,0,1
34079.1,63.30000000000001,1,1,0,0,1
33539.4,-234.39999999999998,1,1,0,0,1
33457.7,-364.50000000000006,1,1,0,0,1
33987.399999999994,149.89999999999998,1,1,0,0,1
33417.9,-79.10000000000002,1,1,0,0,1
33602.3,-261.79999999999995,1,1,0,0,1
33532.8,-434.8,1,1,0,0,1
33881.0,-507.3,1,1,0,0,1
33725.1,-537.6999999999999,1,1,0,0,1
33378.700000000004,-683.1,1,1,0,0,1
34052.8,-451.7,1,1,0,0,1
33984.8,-147.40000000000003,1,1,0,0,1
34153.100000000006,-478.99999999999994,1,1,0,0,1
33721.299999999996,-198.3,1,1,0,0,1
33912.8,-346.8,1,1,0,0,1
33507.299999999996,-169.59999999999997,1,1,0,0,1
33954.3,70.50000000000006,1,1,0,0,1
34070.100000000006,-148.29999999999998,1,1,0,0,1
33257.50000000001,-430.0000000000001,1,1,0,0,1
33475.2,-477.20000000000005,1,1,0,0,1
34449.6,-586.8,1,1,0,0,1
33791.600000000006,-617.9000000000001,1,1,0,0,1
33795.3,-165.0,1,1,0,0,1
33183.0,-302.00000000000006,1,1,0,0,1
34307.9,-125.30000000000001,1,1,0,0,1
33358.5,165.59999999999997,1,1,0,0,1
33937.6,-315.4,1,1,0,0,1
33967.9,-118.59999999999997,1,1,0,0,1
33707.600000000006,193.20000000000005,1,1,0,0,1
33937.8,60.299999999999955,1,1,0,0,1
33716.4,-91.59999999999997,1,1,0,0,1
33409.6,115.20000000000005,1,1,0,0,1
33731.100000000006,155.00000000000006,1,1,0,0,1
34221.9,148.29999999999995,1,1,0,0,1
33540.1,-72.69999999999999,1,1,0,0,1
33754.200000000004,330.4999999999999,1,1,0,0,1
33765.2,-358.09999999999997,1,1,0,0,1
33663.7,-682.2,1,1,0,0,1
33773.50000000001,-856.1999999999999,1,1,0,0,1
33448.399999999994,-903.5,1,1,0,0,1
33362.5,-329.3,1,1,0,0,1
33887.799999999996,-305.6,1,1,0,0,1
34074.0,-900.4000000000001,1,1,0,0,1
34166.5,112.40000000000003,1,1,0,0,1
33438.9,-547.2,1,1,0,0,1
34046.299999999996,-568.6999999999999,1,1,0,0,1
33699.0,185.4000000000001,1,1,0,0,1
33762.6,-399.3,1,1,0,0,1
33921.2,-382.1,1,1,0,0,1
33944.399999999994,-30.30000000000001,1,1,0,0,1
33597.2,-186.3,1,1,0,0,1
33656.9,-492.6,1,1,0,0,1
33689.5,-414.4,1,1,0,0,1
33659.9,-883.7,1,1,0,0,1
32989.6,-17.200000000000045,1,1,0,0,1
33241.299999999996,191.49999999999994,1,1,0,0,1
33475.9,-96.30000000000001,1,1,0,0,1
32601.3,-36.0,1,1,0,0,1
33635.899999999994,64.5,1,1,0,0,1
33553.3,-553.6,1,1,0,0,1
34383.4,463.79999999999995,1,1,0,0,1
33749.1,36.700000000000045,1,1,0,0,1
33620.5,-435.9,1,1,0,0,1
33838.399999999994,75.59999999999997,1,1,0,0,1
34064.1,-781.8,1,1,0,0,1
33897.9,288.9000000000001,1,1,0,0,1
34508.5,-521.0999999999999,1,1,0,0,1
33870.7,-193.60000000000002,1,1,0,0,1
33718.3,-146.10000000000002,1,1,0,0,1
33804.4,-523.2,1,1,0,0,1
33621.700000000004,-403.7,1,1,0,0,1
34148.0,-548.7,1,1,0,0,1
33994.40000000001,-137.99999999999997,1,1,0,0,1
33837.9,-548.6999999999999,1,1,0,0,1
33694.9,-104.80000000000001,1,1,0,0,1
33729.399999999994,57.30000000000007,1,1,0,0,1
34025.1,261.2,1,1,0,0,1
33784.3,-449.6,1,1,0,0,1
38328.799999999996,2472.1,1,1,1,0,1
38301.6,-102.29999999999995,1,1,1,0,1
38423.6,173.49999999999994,1,1,1,0,1
39430.0,1235.9,1,1,1,0,1
38149.8,323.09999999999997,1,1,1,0,1
38368.8,-524.7,1,1,1,0,1
38843.2,247.09999999999997,1,1,1,0,1
38751.799999999996,-876.3000000000002,1,1,1,0,1
38735.7,-213.39999999999998,1,1,1,0,1
38555.8,-688.0,1,1,1,0,1
38847.200000000004,389.00000000000006,1,1,1,0,1
38578.1,574.3,1,1,1,0,1
38684.0,1331.4,1,1,1,0,1
38116.1,81.89999999999998,1,1,1,0,1
39262.8,1659.9,1,1,1,0,1
38827.6,-579.0999999999999,1,1,1,0,1
38649.399999999994,778.3,1,1,1,0,1
38928.4,1588.6,1,1,1,0,1
38656.00000000001,710.8,1,1,1,0,1
39130.700000000004,2575.7000000000003,1,1,1,0,1
38461.200000000004,366.0999999999999,1,1,1,0,1
39174.99999999999,660.7,1,1,1,0,1
38757.0,-389.70000000000005,1,1,1,0,1
38428.00000000001,2227.7,1,1,1,0,1
38834.299999999996,839.5999999999999,1,1,1,0,1
38650.200000000004,1651.5,1,1,1,0,1
38705.5,-774.9000000000001,1,1,1,0,1
39044.59999999999,1212.0,1,1,1,0,1
38545.700000000004,-1305.7999999999997,1,1,1,0,1
39552.1,1451.7,1,1,1,0,1
39244.100000000006,-1164.2,1,1,1,0,1
39024.399999999994,-632.3,1,1,1,0,1
39052.200000000004,534.0999999999999,1,1,1,0,1
38791.4,3091.5,1,1,1,0,1
38421.6,1629.5,1,1,1,0,1
38272.1,872.0,1,1,1,0,1
38307.6,773.6,1,1,1,0,1
38802.799999999996,80.89999999999998,1,1,1,0,1
38281.0,2194.2000000000003,1,1,1,0,1
38531.100000000006,172.30000000000004,1,1,1,0,1
38574.6,1039.8,1,1,1,0,1
38970.4,54.79999999999998,1,1,1,0,1
38574.2,564.2,1,1,1,0,1
38973.2,-1137.6,1,1,1,0,1
39177.4,2207.1,1,1,1,0,1
38262.200000000004,213.8,1,1,1,0,1
38691.5,-79.09999999999997,1,1,1,0,1
38756.5,-82.79999999999998,1,1,1,0,1
38571.4,806.0,1,1,1,0,1
38738.1,539.8,1,1,1,0,1
38345.3,2112.3,1,1,1,0,1
38229.799999999996,80.59999999999995,1,1,1,0,1
38842.6,-786.3,1,1,1,0,1
39059.4,-168.0,1,1,1,0,1
38636.8,338.29999999999995,1,1,1,0,1
38662.3,1281.8000000000002,1,1,1,0,1
38606.9,924.2,1,1,1,0,1
39066.200000000004,186.59999999999985,1,1,1,0,1
39046.0,-411.59999999999997,1,1,1,0,1
38341.700000000004,1014.9,1,1,1,0,1
38695.09999999999,376.69999999999993,1,1,1,0,1
38379.50000000001,116.69999999999993,1,1,1,0,1
39075.2,750.7999999999998,1,1,1,0,1
38614.299999999996,1595.8000000000002,1,1,1,0,1
38392.59999999999,602.8000000000001,1,1,1,0,1
39103.4,2169.4999999999995,1,1,1,0,1
39273.5,550.0,1,1,1,0,1
38750.4,526.9000000000001,1,1,1,0,1
39310.7,898.6000000000001,1,1,1,0,1
38709.2,1607.9,1,1,1,0,1
38448.799999999996,927.4000000000002,1,1,1,0,1
78490.1,1110.1999999999998,1,1,1,1,1
78359.0,-91.9,1,1,1,1,1
78460.2,1221.1000000000001,1,1,1,1,1
79176.59999999999,3573.2000000000003,1,1,1,1,1
78397.29999999999,2361.9,1,1,1,1,1
78381.3,3072.3,1,1,1,1,1
78433.4,2036.1999999999998,1,1,1,1,1
79165.1,-1502.2,1,1,1,1,1
78903.40000000001,1594.1999999999998,1,1,1,1,1
78516.0,928.7999999999998,1,1,1,1,1
78147.59999999999,586.0,1,1,1,1,1
78449.6,1549.6999999999998,1,1,1,1,1
78991.2,1118.3000000000002,1,1,1,1,1
78714.40000000001,-316.30000000000007,1,1,1,1,1
79121.09999999999,1083.7,1,1,1,1,1
78394.9,-503.8,1,1,1,1,1
78646.20000000001,459.20000000000005,1,1,1,1,1
78089.50000000001,-127.19999999999993,1,1,1,1,1
78889.99999999999,-519.4000000000001,1,1,1,1,1
78576.9,-867.9,1,1,1,1,1
78279.8,-488.9,1,1,1,1,1
78232.5,909.8,1,1,1,1,1
78917.09999999999,156.20000000000007,1,1,1,1,1
78744.3,-917.6999999999999,1,1,1,1,1
78452.3,741.0999999999999,1,1,1,1,1
78394.09999999999,-32.099999999999994,1,1,1,1,1
78579.40000000001,1313.3,1,1,1,1,1
